conversation_id,vader_pos,vader_neg,vader_neu,vader_compound,tb_polarity,tb_subjectivity
7a551db9aa76bab5cc853be03f3347b1,0.052,0.018,0.93,0.9967,0.044375,0.7111805555555553
e02669d6d3b262c74a7537ca0ccbd24c,0.119,0.047,0.834,0.9949,0.10824829931972789,0.504435941043084
75b44f439cb869f96475dec6276f7d81,0.084,0.121,0.796,-0.9952,0.023529673063255156,0.32691897654584234
5aea6fa367c71b5c44095f3ec7820085,0.067,0.026,0.907,0.9648,0.16498941798941802,0.5197169312169311
f4841d6fed7eeb1020b0d3ad2b1cdcc7,0.049,0.192,0.759,-0.9997,0.006349206349206349,0.3827380952380952
8190f451924376fb58c78bcd708af116,0.064,0.193,0.742,-0.9997,0.034467120181405894,0.31948223733938036
4a02f3832d98326e3ce779472152a400,0.0,0.095,0.905,-0.5267,-0.19999999999999998,0.16666666666666666
5a569a48e52d08f6c2e2a6409b024fa6,0.092,0.029,0.879,0.8951,0.12571428571428572,0.4
022696ac8467f33b59877039453faad7,0.125,0.015,0.861,0.9979,0.06109788359788361,0.47432980599647273
3f79045e6429e58c158efba62ea7e403,0.046,0.023,0.931,0.8442,0.018055555555555554,0.49429012345679013
e8358dbee1201ff6cf5917cb8b302c81,0.196,0.191,0.613,-0.9375,-0.08092107583774251,0.6442980599647268
5b0d16c862c18b1ed7c661d526c09cc9,0.056,0.033,0.911,0.9424,0.18965408805031445,0.4731865828092242
12da17bb39ddda9e5a075f3f30c49a32,0.279,0.012,0.709,0.9972,0.34734848484848485,0.6324074074074074
49d333464f6d9906239357e4ee030652,0.178,0.071,0.751,0.9805,0.242989417989418,0.612830687830688
2290a074e1a1f40f30c3efd3ab954171,0.108,0.167,0.725,-0.9955,0.11637588001224364,0.37477425772880313
c3b729df021dd47dc4d5995b3961c014,0.041,0.042,0.917,0.1817,0.10997899159663864,0.48205532212885155
bb64c17e612eca3480ec64b1f531ac89,0.057,0.027,0.916,0.9591,0.021853146853146852,0.24133644133644133
84511afcd7e58adafcd64431579fb190,0.111,0.212,0.678,-0.9996,0.06269841269841273,0.48174325674325685
3571a7159225b9193f8d3ba166342d77,0.087,0.0,0.913,0.9761,0.09490093240093239,0.23065268065268066
7fb6482e790715e8b8cc4527843513d4,0.121,0.08,0.799,0.9998,0.11292118992119006,0.4507422418850991
264933dcadc2e0260b496094fd2925c0,0.104,0.049,0.847,0.8686,0.11770833333333332,0.5791666666666667
3840ae22a285ce849ec20b4977a43dec,0.059,0.0,0.941,0.3612,0.0,0.5
83df9314220ed59a8e4d8d35c1ac8bd2,0.037,0.014,0.949,0.9604,-0.007180579836829839,0.3660538680069931
528c9a03d655bfb71a202845a1f8ee5c,0.086,0.074,0.84,0.2974,0.07807172251616692,0.45230746619635503
a7e3108387e543b32ebac5766cecd123,0.062,0.0,0.938,0.807,0.13333333333333333,0.5763888888888888
c6627a90438cbf832c99227872aa1f9a,0.271,0.039,0.689,0.9849,0.041008771929824564,0.345906432748538
b62d1f9a38dfeda37fed2965d0f522a9,0.085,0.014,0.902,0.875,0.5,0.7277777777777779
6623e786cb6b3ce262a261e782a23ecd,0.142,0.056,0.801,0.9999,0.1243264217722423,0.46340236131257767
632d9d82ab02c3e514b9414b3e0b0f40,0.046,0.004,0.95,0.9986,0.11920915731995296,0.4669485438803615
50432b76e9376740be2318a417378a5f,0.263,0.019,0.718,0.9997,0.37920148856990965,0.7724093567251461
1bf06c92c8b414675ba366a6546348d6,0.121,0.105,0.775,0.8906,0.016059280855199233,0.7048833819241983
4fb6ff88a7953e07f85093a87daff638,0.109,0.043,0.848,0.9895,0.27477718360071296,0.5815285204991087
83b851c58a8b24d683b46c6488a6bc23,0.053,0.027,0.92,0.9874,0.14437984496124026,0.5918604651162791
3bfce9d16988a4e12a9fb9e444ce86f3,0.095,0.0,0.905,0.9501,0.1904761904761905,0.4376623376623377
c2db31db5a8376b1297c3b68643930df,0.144,0.046,0.81,0.9954,0.10715932914046121,0.4167400419287212
56b0dddc17c135bdeaba449c01253c0d,0.208,0.0,0.792,0.9287,0.17142857142857143,0.24761904761904763
6fd0397957cc916d62c3d93101ad8f17,0.108,0.015,0.878,0.9601,0.2752604166666667,0.4419270833333332
efe510a9b269d86e24a6982bb7c6505d,0.183,0.031,0.786,0.9816,0.16574675324675323,0.5296915584415585
cc2203f5470d48d46bab62f48927d12a,0.064,0.0,0.936,0.8402,0.0,0.16666666666666666
fa5fe3be0c1d090434c024bdc5e6e22d,0.134,0.009,0.858,0.987,0.1597826086956522,0.45241545893719814
719947fee25159c57c7089f685bcac83,0.064,0.029,0.907,0.9974,0.07625042822884551,0.3896511362338702
fd2bb4c5362becab4635b4cb314ac5b6,0.032,0.038,0.931,-0.5267,0.125,0.3214285714285714
a122a7ad9f8f5d432003977ac97565cd,0.18,0.015,0.805,0.9992,0.3095000000000001,0.7328333333333333
ed02ac7610571235a8895b80ff7a1d17,0.069,0.038,0.894,0.9783,-0.019355450750799596,0.46409849840082396
76c6830a5f06e071114e9115be46dce6,0.132,0.082,0.786,0.9794,0.09527698863636364,0.4461489898989899
08b6327c6de120ab0be9a0adda6e3487,0.216,0.035,0.75,0.9911,0.35429421768707486,0.6738095238095239
258615772e69e9f9ca544f84394b01f2,0.094,0.007,0.899,0.9903,0.04654744162940883,0.34891952309985075
7cf875138a0464ec14eb745303b4432c,0.066,0.0,0.934,0.4767,0.14444444444444446,0.5444444444444444
710cb9a2363d0876be038b2239b270ff,0.038,0.003,0.959,0.9856,-0.004901145602365124,0.33820214338506993
75873b8bab33bc3568325f286be3a1d4,0.08,0.006,0.914,0.9958,0.07185470779220778,0.5334889069264069
6ccb7b824dfb48fc49fd32dfecbb4739,0.446,0.0,0.554,0.9993,0.3138571428571428,0.5120952380952382
1737fa3a5228063a35866afffc25a23a,0.268,0.046,0.686,1.0,0.1324056374337273,0.4406573707191685
5b7b223162863b300b186f70e4fb7ff4,0.052,0.017,0.932,0.9164,-0.3333333333333333,0.7666666666666666
2c5e71f242d7c746202e8156a2b3b525,0.076,0.01,0.915,0.9959,0.04877769289533996,0.32505729564553115
58f58027698c083e2037a06962c3982f,0.114,0.009,0.877,0.9794,0.21969696969696972,0.5199896694214875
72e51c646c388d2f8f6cf6b630cc54b6,0.08,0.02,0.9,0.9993,0.057314467000813836,0.341395064550046
953d7366e428ed2457a9e79d5b12643e,0.139,0.053,0.808,0.9999,0.11455552479648877,0.4448161527227787
f0993e8334e4b901b377e2b6fd2731c6,0.087,0.008,0.905,0.9951,0.11255274261603375,0.34170685151697816
c972c2642a0cd2b24d65359244e63e31,0.0,0.0,1.0,0.0,0.2183712121212121,0.35757575757575755
872219a3b6aa325b44adf116a8aa912c,0.065,0.009,0.926,0.9393,0.06875,0.39285714285714285
1373931890bba400cdde9263ebc389a6,0.084,0.035,0.882,0.9346,-0.13520408163265304,0.48874149659863947
4cfb855e3b56d655ea0949520120effc,0.061,0.0,0.939,0.959,0.04956140350877193,0.2736215538847118
f65c4c09f07f017ce0dcb8dfa9e8ac06,0.034,0.0,0.966,0.8885,0.15462962962962962,0.39537037037037037
cfb87f4e08144978095c6ac27d6a74cb,0.063,0.007,0.93,0.997,0.018333333333333313,0.4849603174603174
2f7ed77722e50f26b71aaac970e28101,0.063,0.035,0.902,0.8847,0.08750000000000001,0.4358630952380952
ec2497d38262b2174196ce6f525ea6a9,0.139,0.101,0.759,0.9912,0.05779265873015874,0.4240708943833944
830779d5dd57a0119019c047ed13e27b,0.187,0.074,0.739,0.9902,-0.09772727272727272,0.6166666666666667
167d92270c07a76e0045763d53bdb57b,0.117,0.136,0.747,-0.9887,0.10354696389179144,0.6114395183360701
aa0cd8c42243a91e290cfc54c0581b29,0.145,0.12,0.735,0.9567,0.15700757575757576,0.49071969696969703
7bcc75a1c732d6ce609cbb8951724988,0.174,0.05,0.776,0.9989,0.05263047138047138,0.36991792929292927
75f050cf77b460d72ad4646c8163d8f5,0.096,0.03,0.874,0.9845,0.14108858621053744,0.5487796079259494
b127ed9015a27bbc799f76c2c3cf93d1,0.086,0.02,0.894,0.9988,0.04035919754004862,0.4915207133292238
502ae53c0dc893fd54e8e26674c70a59,0.104,0.047,0.848,0.9924,0.12118493422841253,0.4217063532280923
4e0ba1583be39206af039dea1eda3c5c,0.128,0.059,0.812,0.8316,-0.018750000000000003,0.6875
c5d02dcac0fd314231d773535379b27c,0.136,0.053,0.811,0.9999,0.11982281484493884,0.4440382380647864
0c86cc3fb19cf08d94b11c6201f3b14d,0.342,0.153,0.505,0.8705,0.85,1.0
6702593a04d73d929416a292d939cdf6,0.011,0.019,0.97,-0.9042,0.08108108108108109,0.409009009009009
fe0733a8481c244f2797f11b03cda62b,0.067,0.004,0.929,0.9803,0.12647017045454545,0.5045025027056278
067d2f2122144c4cccb6b8edef093354,0.18,0.021,0.799,0.9882,0.04723707664884135,0.274777183600713
1e684adf1720f0539e30efa524a629f9,0.089,0.051,0.859,0.9901,-0.062121726190476165,0.5491999999999998
2359412fcb65cf6720dda885de901d93,0.171,0.018,0.811,0.9999,0.22876186985057947,0.5530605595121721
faa5e9c1a536bd15ff6f3f94499f2a99,0.078,0.129,0.793,-0.9977,0.06526538921887759,0.4956734006734006
46d30e942b53c0d710ecc2b39c687420,0.133,0.013,0.854,0.9985,0.10891927083333332,0.466592261904762
4c3a9383118537f83b1bef1dd5a470d9,0.069,0.093,0.838,-0.9868,0.09830357142857143,0.3069436813186812
a2f86feee89e13eb5d1257fa09676e08,0.158,0.059,0.784,0.9853,0.12921768707482992,0.5263605442176871
b09c3980b13b96e4e1dc3ac4611f1e91,0.032,0.038,0.931,-0.8805,0.0862856531223878,0.4581278132298541
ac1b9f61b824829b381718e0f5a7ab5d,0.114,0.171,0.715,-0.9991,-0.029707128250073028,0.41624306164183483
db18f3bce670b62f5085e8de0e792ea8,0.094,0.015,0.891,0.9949,0.1545492424242424,0.5332012987012986
3142a2dd900943f6a5f58c303708c242,0.031,0.028,0.941,0.3818,0.06098260713645326,0.48729404498635265
2c3857a273c5b5632263864f0c6596a7,0.116,0.111,0.773,0.046,0.07185185185185182,0.31259259259259253
0a8908a80722f00d41b3d6cf80546d03,0.086,0.057,0.857,0.6224,0.08731884057971015,0.3369565217391304
7be5ac0d940c39411dcf97a290f26f80,0.223,0.095,0.682,0.8349,0.035416666666666666,0.7184027777777778
b38da960fc4e0a513441990bff0dad98,0.212,0.106,0.681,0.7498,0.17142857142857143,0.6321428571428571
b2444f936c4dddaafb1b39657fb1c7a4,0.068,0.021,0.911,0.9451,0.11875000000000001,0.4104166666666667
4a7681878e97a13a7e565f74a90866dc,0.047,0.062,0.891,-0.9726,0.052905183052241865,0.5103661044837515
92c24dc7c33b3dd41e0385e7d62411c0,0.0,0.05,0.95,-0.5371,0.03333333333333334,0.45763888888888893
bcb9bd14f3232e924e2ed0b33fe6220a,0.069,0.092,0.839,0.0,-0.15625,0.475
b8cbd8770cd6d0f74bbdb86ca3b8d50d,0.259,0.016,0.725,0.9865,0.2788888888888889,0.5887301587301587
e0dfd8dc4c360cdb3d53a624e93f0cf1,0.1,0.091,0.809,0.3626,0.10779103143233579,0.510075522303783
04e172f04e0775e07475a2560dafa2a6,0.116,0.075,0.809,0.9837,0.11510213744588742,0.5873630275974024
19e58b3d1873d856b075a40c8dcf4107,0.026,0.02,0.954,0.3348,0.0,0.0
8be154dcbde9c3fee1ad29b2faba579c,0.022,0.128,0.85,-0.9845,0.04479166666666665,0.3052083333333333
5a2434363352d8377a9c1de519a52baf,0.066,0.213,0.721,-0.9996,0.12373588610702012,0.47683848797250855
a69d947d834526181d5fa10855648583,0.083,0.045,0.872,0.9678,0.10791083916083916,0.3722027972027972
5dd40834b0fd54df83d41063cf3a0bfb,0.031,0.0,0.969,0.2023,0.025000000000000012,0.40138888888888885
e211481a4b0712141e6027ab1e856398,0.19,0.0,0.81,0.9406,0.17180397727272728,0.35271464646464645
23513d581775c592bced38e557197465,0.174,0.097,0.729,0.9758,0.09557098074339453,0.5049664128974475
c8d97f02763d872de8745c76dafda89f,0.125,0.072,0.803,0.6135,0.0794871794871795,0.35256410256410253
72a99d16fd7af023edc5657f5e4aa4d7,0.132,0.076,0.792,0.8728,0.1705128205128205,0.5927350427350427
c8beb392aa59e90648327771eaf3a0cd,0.22,0.044,0.737,0.9988,0.08978078658929722,0.5027562862669244
6b2ae6a0a9c5f5386a5ed1651ca3fb4f,0.176,0.126,0.698,0.9811,0.13035714285714287,0.5291666666666667
8913e98c86ca30fdc20dceeaf7b288f4,0.178,0.042,0.779,0.636,0.20833333333333334,0.6666666666666666
7ac1a6f94b5fc5d83679086dbef5cd90,0.088,0.112,0.799,-0.9587,0.035674603174603164,0.5833730158730158
afd33e3daaed7ebd932adbebff48b500,0.082,0.015,0.903,0.9127,0.2710144927536232,0.506400966183575
cb3b8ad6b157869534ca55a89e02bcc5,0.181,0.025,0.794,0.9856,0.13510802469135802,0.5424382716049383
fc5cbefc46d998b4ffb72984c94f809c,0.152,0.114,0.733,0.9881,0.062283790283790275,0.48165848965848945
00579e1eac22fb8b03b6d577afcdc826,0.078,0.01,0.912,0.9796,0.1708333333333333,0.38000000000000006
bc306b9185894009f276628913b4e66f,0.144,0.111,0.745,0.9783,0.09529030910609855,0.5363199665831244
1fb7fba22c4e1f55b48a07d2c076a2be,0.056,0.0,0.944,0.9491,0.18055555555555555,0.43505291005291
d27d04d951c78a0c4369b2048b66b56f,0.112,0.026,0.862,0.9998,0.10027276735610069,0.4393326632215517
88b2311597d900a87a53cc17ee94e26e,0.161,0.118,0.722,0.9853,0.10103797717434083,0.5675472255017708
a2de368674d1377c9f82e7a3e9eda55f,0.113,0.018,0.868,0.9936,0.13749999999999998,0.48636363636363633
ded44c1340ed4152f2f36c7fae126183,0.18,0.106,0.713,0.995,0.2628344155844155,0.7016266233766233
08f6980ca500b3782f518db73d7f649c,0.125,0.009,0.866,0.9863,0.08681250000000001,0.23337499999999997
0821bac652e1ce86960ab1340f712416,0.244,0.0,0.756,0.8807,0.23522727272727273,0.6443181818181819
6b569b277c85a1a78cd94cd850703bee,0.136,0.047,0.816,0.9786,0.19876033057851242,0.43980716253443525
ccf349163256af545777670b38061b87,0.198,0.013,0.788,0.9922,0.17326979472140766,0.5328885630498533
353cf47e447a1060bb20cc852ce409ae,0.096,0.044,0.86,0.9991,0.0791879639771207,0.329455701594256
bb677fcce0cde6db039200293b728d48,0.126,0.094,0.78,0.9847,0.09545961850649351,0.46504888340825845
a8526e743e42c2bc6459d94dfb6bebbd,0.052,0.03,0.918,0.5324,0.13999999999999999,0.41
ddd3aa395b43dda86e26223667e7b07a,0.052,0.106,0.842,-0.9655,0.10520833333333335,0.46270833333333333
261f0691e0d804434f2b5724875a2557,0.012,0.008,0.979,0.8555,0.09736842105263159,0.39342105263157895
d92a84a6fafa33fddcba003cc84e878b,0.235,0.101,0.664,0.9995,0.1336271444604778,0.47436708353375023
43d3a64549ac59f99407b3ceae26bb7c,0.053,0.07,0.877,-0.9831,0.09290143818445704,0.49302311943821375
1a595f1ce0e3ba14f4cf765cf79f6ae7,0.062,0.0,0.938,0.3818,0.13333333333333333,0.6851851851851852
7b1002d8b115bedd0092b2bf8501852f,0.238,0.04,0.722,0.8999,0.7,0.55
30083cadeb79199ec05827ae217b6577,0.171,0.036,0.793,0.9991,0.06067926455566905,0.4642866870956758
60212edd8665ddf62f83c1a92cdd76d0,0.201,0.01,0.789,0.9997,0.22868155236576293,0.4964159135211763
391286fb902cf3ef3a2b766b295ee531,0.167,0.032,0.801,0.9946,0.14914361001317522,0.48161138378529683
0102d6cac85a96de602b9271f6cc216d,0.14,0.026,0.834,0.9961,0.0628066378066378,0.5238939136260565
4c09d5e79e2156dded60f647267a0e0c,0.138,0.034,0.828,0.9982,0.1869656771799629,0.4271542505113934
2242eac06fc1842b6e47c6867037c26c,0.259,0.037,0.704,0.9975,0.11499546964663243,0.2829583207490184
72addbf5f4febc6b68d7156a0d17b8b2,0.023,0.063,0.914,-0.9764,0.04974120082815735,0.35507246376811585
4b28727e3b204ebecaed3ca9b14ee856,0.139,0.072,0.789,0.9919,0.19944749694749697,0.5371672771672773
0a7c22ffc8a32801c25d80b6a86fbb98,0.195,0.002,0.804,1.0,0.3259267200304936,0.5723270440251573
d1dacfda07ecae83703db3c1ae1247c6,0.131,0.015,0.854,0.9706,-0.05522727272727272,0.41424242424242425
0ad184e631e37ffe141254b556bcc7f0,0.254,0.012,0.734,0.997,0.24166666666666664,0.47500000000000003
22242f8b2f05a84f3dd6026835a4c358,0.054,0.0,0.946,0.9716,0.1290633608815427,0.5466329966329967
c47bc9d6d1d3f64563975dfda232c0e6,0.05,0.046,0.905,0.8898,0.011127362736273627,0.3717741416998842
24200a533d924c3f26a783ef1a2a35a0,0.0,0.0,1.0,0.0,0.45,0.65
24f423d450de20c9abdae5671e28e402,0.028,0.051,0.921,-0.9925,0.10459313993796751,0.5097564313081553
e5b1259548711b1da6c5e11e833e496d,0.038,0.01,0.952,0.7783,-0.03724732058065393,0.46726360059693395
f7d908abbfabc8acebd13ffda10e3e29,0.191,0.021,0.788,0.9963,0.21424242424242423,0.5192563566701499
24e9ed202a068f6cfde049fc9424868f,0.097,0.035,0.868,0.8702,0.04998015873015873,0.42428571428571427
b35c56aa5576a298b295ad9bb1a2ac9a,0.119,0.143,0.738,-0.966,0.06585169880624427,0.49599977043158855
e6c8367383958e0bae2792658cb9c0ca,0.129,0.041,0.83,0.8898,0.125,0.21666666666666667
bf23db438d39e3087e1dcf439b680c69,0.194,0.064,0.742,0.9991,0.1548609723609724,0.5242484225176535
de6c31122698a7c9cf529f4c394f0486,0.152,0.006,0.842,0.9913,0.14894127611518918,0.48410031996988523
363e38b2e985bf20892a760eb5b75af2,0.053,0.0,0.947,0.7906,0.09090909090909091,0.4098330241187384
3dd78e701f7959f203aea7dd9e7e1bfe,0.107,0.006,0.887,0.9991,0.09516915732669158,0.4217621419676214
a88109ba81f6c710fa8901e177bad8ae,0.088,0.007,0.905,0.9617,0.07406462585034014,0.4512755102040817
c366c573619276048732e1f99bb24541,0.094,0.054,0.852,0.9874,0.12055555555555558,0.3800854700854702
192713ea99e448951018af43021c2522,0.039,0.029,0.932,0.0772,0.0,0.6
4f885a8d023334ca9c3980bee34ee655,0.128,0.02,0.852,0.9981,0.2200930593529278,0.506895933014354
9d2a8f38dbe27e5c073dc40a122e5558,0.092,0.112,0.796,-0.8695,0.035364145658263305,0.5123249299719889
d88774b950499853bc580c741ae851f1,0.052,0.004,0.945,0.9969,-0.04169867690994453,0.5346350832266329
530f3712af2802054556fc5499d2f2c8,0.122,0.129,0.749,-0.785,0.1399519586104952,0.6527124907612711
4000079ad3b55cfd4aeb1534b70be859,0.06,0.0,0.94,0.3182,0.0,0.4
910d175779644058a34d807beb1c9b10,0.178,0.009,0.813,0.9997,0.12058906825261966,0.40674030019824414
7e7c99e880830a717a92d14eb0ed2833,0.1,0.16,0.741,-0.9966,0.03744872480827538,0.5101859283039057
cf011e947f0c6c049002cf8ba2e2f0b0,0.018,0.0,0.982,0.5267,0.019230769230769232,0.15384615384615388
393cb4b9eb9e4a5ce190b5b2ffe18be3,0.164,0.035,0.801,0.9824,0.19065217391304348,0.6483333333333332
1348e48f12f732cae6e2f502881cd7c2,0.11,0.043,0.847,0.9698,0.0046378418329637745,0.50760039418576
3583fcbcc49590438bae8ca4ff9ee94a,0.062,0.006,0.931,0.9943,-0.09018518518518517,0.586851851851852
50412d1e6a529f91af829dd3e6ab406b,0.131,0.062,0.807,0.9794,0.13871695680206317,0.5083709434773265
2a50d2f9749e89d7e44a98bfb246113d,0.148,0.034,0.818,0.9993,0.20210856559171173,0.5211476725521669
f1d8f987512d59cf26f738f84de01bc5,0.07,0.019,0.91,0.984,-0.005615942028985514,0.4394927536231883
cfde1388929d00987e5b790cc0c687c9,0.021,0.004,0.975,0.6836,0.05335097001763669,0.44717813051146393
efc91e70c6e913e5fe39b5c72fde1e8c,0.085,0.076,0.839,0.4019,-0.01785714285714286,0.5428571428571428
5561a53677fa5865d1ab4b69b8155c17,0.345,0.022,0.633,0.9995,0.40218253968253964,0.6095238095238096
b7bca5db5a63e278d0a6fbec126cfc5b,0.063,0.116,0.821,-0.9927,0.003079849124152905,0.5356763840941056
cff5f7555066cd106a4efdf39e8a6b6c,0.123,0.027,0.85,0.9998,0.14078163124754028,0.43532964384100725
c703e688ce768382eee89f33d52ab674,0.158,0.013,0.829,0.9971,0.1982804232804233,0.41342592592592586
e37626103efc30b41b5ed5ecb7d581d6,0.145,0.095,0.76,0.8093,0.05059523809523811,0.5633184523809524
100becf3f890a5bb3d34263deee1f573,0.029,0.008,0.963,0.9092,0.017499999999999995,0.5906944444444444
846e6ece37924d05149e1c21283a8581,0.169,0.071,0.76,0.9997,0.133817476715204,0.5171480315419709
6311a486a6d8cb51f86fa86f0737379e,0.145,0.094,0.762,0.9914,0.0882785541752933,0.5141476880607316
ea27249e64845a740e80dba5020e57f3,0.014,0.011,0.976,0.7906,0.07738095238095236,0.5337301587301587
52c15d41b1377d755bc9d599d768c4f6,0.015,0.052,0.933,-0.4215,-0.09722222222222222,0.4138888888888889
7a353c1133db774812cac8eb8409c86f,0.07,0.03,0.901,0.7845,0.0893939393939394,0.48316498316498313
16ed31fbff8394c21e5660a171a8105d,0.078,0.014,0.908,0.9722,0.1607421875,0.4673611111111111
96c1d8756a79600f414f14c99a63c444,0.106,0.021,0.874,0.9906,0.2026650432900433,0.5433847402597403
b4f6ae0b1c9ad6b55346619c37389f8d,0.084,0.098,0.818,-0.7877,0.04790764790764793,0.6074675324675326
e9d1063100630b61996daabd7cf45b17,0.22,0.007,0.772,0.9997,0.1288059163059163,0.5019781144781145
f596b2f461c8e765f02dceaab221ae91,0.02,0.018,0.962,0.0516,-0.09722222222222222,0.4138888888888889
9abef7eaaaf65106c30ace84365eac3b,0.125,0.005,0.87,0.9986,0.1484307359307359,0.28807977736549145
913140739f166423a9ba2b776f3dea48,0.16,0.021,0.819,0.9959,0.20932088744588742,0.5247294372294372
a26be892ae12833c84028127dbf5a047,0.259,0.0,0.741,0.7424,0.4,0.8
0db21881e3094e48fb9a49eaf9f5d3bb,0.129,0.014,0.857,0.9957,0.27412190082644633,0.5457472451790634
1c83c64a8367527c4ae7d30dcf2695e7,0.047,0.038,0.915,0.4657,0.18636363636363634,0.43989898989898985
f90779e2f5e81b513138558537002b8b,0.067,0.026,0.907,0.9921,0.08693877551020408,0.499795918367347
b78e25b4782a0215aef88b6bfe3844d9,0.08,0.008,0.913,0.9726,0.021474953617810762,0.35185528756957324
1f2d1bf33c0d763b1632edf56f016366,0.102,0.157,0.74,-0.9953,-0.08892895299145298,0.6334401709401709
ad79a71396fe3f55e70a0ba10ba7ade9,0.039,0.027,0.935,0.2263,-0.008979591836734694,0.4013265306122448
2f69c221efd9ab31c3f7269c32975711,0.1,0.076,0.824,0.9828,0.046552864440795476,0.5764869549352308
8a05963fabdae954e1cba9ac593250d1,0.021,0.044,0.936,-0.8925,0.10037601932950774,0.4619012382965871
1f805c2c8e3f684cc4bd4b352cb08454,0.117,0.007,0.877,0.9945,0.09431197218082465,0.3066634185486644
f899965e5e576b8632ef71819db356ae,0.225,0.013,0.762,0.9986,0.18403263403263403,0.46932789432789435
5409bb8766189238ba3d7d25fb0c0359,0.024,0.0,0.976,0.4588,0.06349206349206349,0.2841269841269842
a23d41a9482c3a25a374750fbad6457c,0.196,0.015,0.789,0.9939,0.052777777777777785,0.3185185185185185
793dd6f680cb52c786d0412611d3027b,0.189,0.029,0.782,0.9998,0.18533389687235843,0.4894534952227262
9e403d0bcfbb861f1cf442b4646637fb,0.116,0.08,0.805,0.9971,0.07735088985088986,0.5144563601381784
3e515bd4f2017c2f4e7d56b7db6da929,0.072,0.05,0.878,0.6229,-0.017261904761904766,0.2644047619047619
ecf00d2e7e8aaf5b060620f563a74279,0.145,0.204,0.651,-0.9948,0.041579365079365084,0.5048730158730159
ea85e232379ea3f9f19fbba19b167279,0.125,0.016,0.859,0.9953,0.19711824123588834,0.5977782021899669
df9573dc8328d8a1608e2dff9c50c33a,0.265,0.0,0.735,0.9901,0.3601190476190476,0.5648809523809525
b468f1bb94483884ac72853ab3c1b4ef,0.312,0.0,0.688,0.875,0.27777777777777773,0.27777777777777773
5baad4c9f1a544ed71d96c7406d66a1c,0.018,0.0,0.982,0.9633,0.11864006864006871,0.2752466752466751
a63f3cc87ce72904b5b022543bcda54c,0.02,0.01,0.97,0.8979,0.11833333333333335,0.4927777777777778
895fd97030a6e4232056317cf968ecec,0.137,0.035,0.828,0.9909,0.10071693012869481,0.5768547628841747
eefa7597ea2881f8a80537e0a86c7c44,0.094,0.017,0.889,0.9988,0.07157088492315769,0.4090147541852086
26d0bda6baec163db6568572b315173f,0.069,0.029,0.902,0.9837,0.09347856444630637,0.3055020248568635
23cb551780b723fad2a25fecee0a2925,0.119,0.0,0.881,0.9976,0.21479591836734693,0.4724003887269194
087bf1755ff48c840732500cc8f7f67e,0.092,0.124,0.784,-0.9962,0.06074690610707557,0.5966020984665055
2c2064ec094d57a664a76da3cef17f7a,0.128,0.146,0.726,-0.9131,0.01684567190896305,0.4024705603819528
7e2036cbdf48557371acae5f7cafcf8d,0.19,0.0,0.81,0.9947,0.3493333333333334,0.5853333333333335
55ec2cafc25947d7bba8c8367fabf9d0,0.115,0.017,0.868,0.9952,0.26,0.5474074074074073
1baa3745847ed5282af011f02e09d26e,0.121,0.095,0.784,0.9661,0.1180425579322638,0.5154032976827095
51a40307476dac41912fe09108b4bced,0.157,0.0,0.843,0.9041,0.16177248677248676,0.42910052910052915
a906fe4f7ea39354ad13dd5616268b61,0.043,0.0,0.957,0.8957,0.0406547619047619,0.3498214285714286
94a56300567bc70f3b63309ab34a160f,0.243,0.007,0.75,0.9977,0.3673745173745175,0.5532818532818533
4edfe52d0174611901b13724367b9876,0.028,0.0,0.972,0.7177,0.1673076923076923,0.342948717948718
32ce78e89ff53fdd190cbe6de4e3986e,0.196,0.043,0.761,0.989,0.2564793341579056,0.612914862914863
6ef78aae437e240a5b5bb1205824992a,0.077,0.019,0.905,0.9977,0.08732606679035253,0.33066549852264143
aca792bfe140f75282f2c7a175c4d840,0.144,0.011,0.845,0.9998,0.12129494136536387,0.4071043093578306
d4f1660fd490701af0490f238636d78d,0.072,0.111,0.816,-0.9994,0.16725859908130808,0.4139110225763613
97959700992f2ebf8db528a5161fc9a7,0.162,0.026,0.813,0.9953,0.22290235690235694,0.6236693121693121
bd8ec5f36f6470f31fc63c0f0e2d2271,0.073,0.0,0.927,0.3182,0.0,0.0
5e894b39ffce4e781c867b3a880a9068,0.098,0.059,0.844,0.9992,0.056539191919191926,0.4445106804306807
18369146b6127dda62afeef5f27d4d96,0.074,0.011,0.915,0.9984,0.11283775252525248,0.45441077441077454
32567bbefa664d4d4e1057a488af5f45,0.0,0.0,1.0,0.0,0.0875,0.2625
32159b7461971481e268fc233554965e,0.096,0.074,0.83,0.9728,0.0553468801313629,0.35353721948549555
c85844f46b002dd00a3f1cd73015e6dd,0.183,0.118,0.699,0.9886,0.19520833333333332,0.6038888888888888
ac4d25c18f3b90c8bfa4020568337b79,0.273,0.0,0.727,0.9758,0.31428571428571433,0.575
d8117976040e80463b0bf41133bdce2d,0.119,0.0,0.881,0.9912,0.10714285714285714,0.38448129251700686
197e11ad9f547e0ec5bc54fe1f28137f,0.191,0.099,0.711,0.9938,0.0843491032776747,0.47914192949907236
ebc14dcf5da265a184630ea8cdccfa43,0.129,0.046,0.825,0.9998,0.09683742598397777,0.46267553710657155
142a20e6837b618f51a0e730fe2783aa,0.202,0.079,0.72,0.9965,0.18420177383592015,0.5185883222468587
